,DayofMonth,DayOfWeek,IATA_Code_Marketing_Airline,IATA_Code_Operating_Airline,Operating_Airline ,Origin,OriginState,OriginStateName,Dest,DestState,DestStateName,DepDelay,DepDelayMinutes,DepTimeBlk,ArrDelay,ArrDelayMinutes,ArrTimeBlk,Cancelled,Distance
529526,2,2,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,134.0,134.0,2000-2059,123.0,123.0,2100-2159,0.0,731.0
284126,3,3,NK,NK,NK,LAX,CA,California,DFW,TX,Texas,-5.0,0.0,1700-1759,-32.0,0.0,2200-2259,0.0,1235.0
274856,5,5,NK,NK,NK,MCO,FL,Florida,DFW,TX,Texas,1.0,1.0,2100-2159,-13.0,0.0,2300-2359,0.0,985.0
504736,1,1,AA,AA,AA,MIA,FL,Florida,LAS,NV,Nevada,51.0,51.0,2000-2059,22.0,22.0,2200-2259,0.0,2174.0
492858,29,1,AA,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,-3.0,0.0,1600-1659,-23.0,0.0,1800-1859,0.0,936.0
460272,19,5,AA,AA,AA,MIA,FL,Florida,DEN,CO,Colorado,-1.0,0.0,0800-0859,10.0,10.0,1100-1159,0.0,1709.0
502948,14,7,AA,AA,AA,JFK,NY,New York,DFW,TX,Texas,91.0,91.0,1400-1459,102.0,102.0,1700-1759,0.0,1391.0
459376,29,1,AA,AA,AA,DFW,TX,Texas,LAX,CA,California,0.0,0.0,0800-0859,-8.0,0.0,1000-1059,0.0,1235.0
478277,13,6,AA,AA,AA,DFW,TX,Texas,CLT,NC,North Carolina,67.0,67.0,1500-1559,41.0,41.0,1900-1959,0.0,936.0
74842,6,6,WN,WN,WN,DEN,CO,Colorado,ORD,IL,Illinois,-3.0,0.0,0600-0659,3.0,3.0,0900-0959,0.0,888.0
105746,8,1,WN,WN,WN,LAS,NV,Nevada,DEN,CO,Colorado,-4.0,0.0,0800-0859,5.0,5.0,1100-1159,0.0,628.0
502243,5,5,AA,AA,AA,ORD,IL,Illinois,CLT,NC,North Carolina,48.0,48.0,1600-1659,51.0,51.0,1900-1959,0.0,599.0
180829,9,2,DL,DL,DL,ATL,GA,Georgia,MCO,FL,Florida,11.0,11.0,1200-1259,37.0,37.0,1400-1459,0.0,404.0
494146,14,7,AA,AA,AA,DFW,TX,Texas,MCO,FL,Florida,-3.0,0.0,1600-1659,-14.0,0.0,2000-2059,0.0,985.0
152051,4,4,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,9.0,9.0,1500-1559,-8.0,0.0,1700-1759,0.0,731.0
518282,10,3,AA,AA,AA,MIA,FL,Florida,JFK,NY,New York,4.0,4.0,1900-1959,13.0,13.0,2200-2259,0.0,1089.0
462239,13,6,AA,AA,AA,MCO,FL,Florida,MIA,FL,Florida,-1.0,0.0,1400-1459,-10.0,0.0,1500-1559,0.0,192.0
466143,19,5,AA,AA,AA,DEN,CO,Colorado,ORD,IL,Illinois,89.0,89.0,1000-1059,66.0,66.0,1400-1459,0.0,888.0
388681,26,5,UA,UA,UA,LAX,CA,California,ORD,IL,Illinois,-5.0,0.0,2300-2359,-2.0,0.0,0001-0559,0.0,1744.0
577514,17,3,B6,B6,B6,LAS,NV,Nevada,LAX,CA,California,9.0,9.0,1800-1859,5.0,5.0,2000-2059,0.0,236.0
281619,23,2,NK,NK,NK,LAX,CA,California,LAS,NV,Nevada,-3.0,0.0,0600-0659,11.0,11.0,0700-0759,0.0,236.0
410307,7,7,UA,UA,UA,LAS,NV,Nevada,DEN,CO,Colorado,-10.0,0.0,0900-0959,-15.0,0.0,1200-1259,0.0,628.0
222124,18,4,DL,DL,DL,MCO,FL,Florida,MIA,FL,Florida,-12.0,0.0,0700-0759,-14.0,0.0,0800-0859,0.0,192.0
209586,25,4,DL,DL,DL,ORD,IL,Illinois,ATL,GA,Georgia,9.0,9.0,1200-1259,19.0,19.0,1500-1559,0.0,606.0
407783,9,2,UA,UA,UA,DEN,CO,Colorado,LAS,NV,Nevada,9.0,9.0,0700-0759,-6.0,0.0,0800-0859,0.0,628.0
471378,27,6,AA,AA,AA,CLT,NC,North Carolina,LAX,CA,California,38.0,38.0,1800-1859,10.0,10.0,2000-2059,0.0,2125.0
165712,19,5,DL,DL,DL,ATL,GA,Georgia,LAS,NV,Nevada,0.0,0.0,2200-2259,-16.0,0.0,0001-0559,0.0,1747.0
276398,19,5,NK,NK,NK,ORD,IL,Illinois,CLT,NC,North Carolina,48.0,48.0,0700-0759,56.0,56.0,1000-1059,0.0,599.0
64064,28,7,WN,WN,WN,LAS,NV,Nevada,ATL,GA,Georgia,4.0,4.0,1800-1859,1.0,1.0,0001-0559,0.0,1747.0
492673,7,7,AA,AA,AA,DFW,TX,Texas,MIA,FL,Florida,-3.0,0.0,1600-1659,-11.0,0.0,2000-2059,0.0,1121.0
231423,17,3,F9,F9,F9,DFW,TX,Texas,MIA,FL,Florida,-5.0,0.0,1300-1359,-11.0,0.0,1700-1759,0.0,1121.0
174388,15,1,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,36.0,36.0,0001-0559,48.0,48.0,0900-0959,0.0,731.0
290705,23,2,NK,NK,NK,DFW,TX,Texas,LAX,CA,California,2.0,2.0,0800-0859,1.0,1.0,1000-1059,0.0,1235.0
463451,7,7,AA,AA,AA,DEN,CO,Colorado,CLT,NC,North Carolina,-1.0,0.0,0700-0759,-33.0,0.0,1200-1259,0.0,1337.0
494821,1,1,AA,AA,AA,MIA,FL,Florida,DFW,TX,Texas,10.0,10.0,1700-1759,19.0,19.0,1900-1959,0.0,1121.0
388033,27,6,UA,UA,UA,DEN,CO,Colorado,CLT,NC,North Carolina,-3.0,0.0,0900-0959,0.0,0.0,1500-1559,0.0,1337.0
226832,28,7,F9,F9,F9,ATL,GA,Georgia,ORD,IL,Illinois,5.0,5.0,0001-0559,-17.0,0.0,0600-0659,0.0,606.0
236132,29,1,F9,F9,F9,ATL,GA,Georgia,MCO,FL,Florida,-12.0,0.0,1600-1659,-17.0,0.0,1800-1859,0.0,404.0
521348,19,5,AA,AA,AA,DFW,TX,Texas,LAX,CA,California,2.0,2.0,2100-2159,-10.0,0.0,2200-2259,0.0,1235.0
409421,8,1,UA,UA,UA,MIA,FL,Florida,ORD,IL,Illinois,2.0,2.0,1100-1159,-18.0,0.0,1300-1359,0.0,1197.0
291908,17,3,NK,NK,NK,ORD,IL,Illinois,ATL,GA,Georgia,-1.0,0.0,2000-2059,-12.0,0.0,2300-2359,0.0,606.0
275698,14,7,NK,NK,NK,CLT,NC,North Carolina,DFW,TX,Texas,7.0,7.0,0001-0559,14.0,14.0,0700-0759,0.0,936.0
178942,27,6,DL,DL,DL,ATL,GA,Georgia,MCO,FL,Florida,-4.0,0.0,1000-1059,2.0,2.0,1100-1159,0.0,404.0
21249,10,3,WN,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,-1.0,0.0,0001-0559,-12.0,0.0,1000-1059,0.0,1199.0
186743,5,5,DL,DL,DL,ATL,GA,Georgia,MCO,FL,Florida,-6.0,0.0,1500-1559,-12.0,0.0,1700-1759,0.0,404.0
234960,15,1,F9,F9,F9,CLT,NC,North Carolina,MCO,FL,Florida,4.0,4.0,2000-2059,11.0,11.0,2200-2259,0.0,468.0
274952,17,3,NK,NK,NK,LAX,CA,California,ORD,IL,Illinois,-9.0,0.0,0600-0659,-31.0,0.0,1200-1259,0.0,1744.0
394968,12,5,UA,UA,UA,DEN,CO,Colorado,ATL,GA,Georgia,53.0,53.0,1700-1759,37.0,37.0,2200-2259,0.0,1199.0
490820,19,5,AA,AA,AA,LAX,CA,California,MCO,FL,Florida,3.0,3.0,0900-0959,5.0,5.0,1600-1659,0.0,2218.0
460154,16,2,AA,AA,AA,LAX,CA,California,DFW,TX,Texas,8.0,8.0,1000-1059,2.0,2.0,1500-1559,0.0,1235.0
527448,15,1,AA,AA,AA,ATL,GA,Georgia,MIA,FL,Florida,-1.0,0.0,0700-0759,-3.0,0.0,0900-0959,0.0,594.0
517239,4,4,AA,AA,AA,DEN,CO,Colorado,DFW,TX,Texas,-5.0,0.0,1400-1459,-5.0,0.0,1700-1759,0.0,641.0
459807,13,6,AA,AA,AA,DFW,TX,Texas,MIA,FL,Florida,14.0,14.0,1000-1059,10.0,10.0,1400-1459,0.0,1121.0
227734,25,4,F9,F9,F9,MCO,FL,Florida,CLT,NC,North Carolina,-6.0,0.0,2200-2259,-21.0,0.0,2300-2359,0.0,468.0
484674,11,4,AA,AA,AA,ORD,IL,Illinois,MCO,FL,Florida,16.0,16.0,1800-1859,25.0,25.0,2200-2259,0.0,1005.0
287153,4,4,NK,NK,NK,CLT,NC,North Carolina,MIA,FL,Florida,26.0,26.0,1100-1159,13.0,13.0,1300-1359,0.0,650.0
519001,12,5,AA,AA,AA,ATL,GA,Georgia,CLT,NC,North Carolina,-4.0,0.0,0700-0759,6.0,6.0,0800-0859,0.0,226.0
280328,6,6,NK,NK,NK,DFW,TX,Texas,MCO,FL,Florida,-2.0,0.0,0900-0959,-18.0,0.0,1300-1359,0.0,985.0
485454,14,7,AA,AA,AA,LAS,NV,Nevada,DFW,TX,Texas,82.0,82.0,1700-1759,74.0,74.0,2200-2259,0.0,1055.0
159167,9,2,DL,DL,DL,JFK,NY,New York,LAS,NV,Nevada,-8.0,0.0,2100-2159,-49.0,0.0,0001-0559,0.0,2248.0
30797,25,4,WN,WN,WN,LAX,CA,California,LAS,NV,Nevada,0.0,0.0,0800-0859,-8.0,0.0,1000-1059,0.0,236.0
493197,18,4,AA,AA,AA,DFW,TX,Texas,ORD,IL,Illinois,-4.0,0.0,1000-1059,-28.0,0.0,1200-1259,0.0,802.0
489205,23,2,AA,AA,AA,LAX,CA,California,MCO,FL,Florida,1.0,1.0,2200-2259,17.0,17.0,0001-0559,0.0,2218.0
166913,18,4,DL,DL,DL,JFK,NY,New York,MIA,FL,Florida,-4.0,0.0,1100-1159,0.0,0.0,1400-1459,0.0,1089.0
174391,18,4,DL,DL,DL,DFW,TX,Texas,ATL,GA,Georgia,-3.0,0.0,0001-0559,-12.0,0.0,0900-0959,0.0,731.0
148485,30,2,B6,B6,B6,JFK,NY,New York,MCO,FL,Florida,-9.0,0.0,1300-1359,-21.0,0.0,1700-1759,0.0,944.0
463370,13,6,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,-9.0,0.0,0700-0759,-11.0,0.0,0900-0959,0.0,731.0
504198,14,7,AA,AA,AA,ORD,IL,Illinois,JFK,NY,New York,228.0,228.0,1600-1659,214.0,214.0,2000-2059,0.0,740.0
287305,8,1,NK,NK,NK,MIA,FL,Florida,DFW,TX,Texas,26.0,26.0,2200-2259,45.0,45.0,0001-0559,0.0,1121.0
459349,2,2,AA,AA,AA,DFW,TX,Texas,LAX,CA,California,66.0,66.0,0800-0859,41.0,41.0,1000-1059,0.0,1235.0
64313,28,7,WN,WN,WN,LAX,CA,California,DEN,CO,Colorado,-3.0,0.0,1200-1259,-15.0,0.0,1500-1559,0.0,862.0
512660,11,4,AA,AA,AA,CLT,NC,North Carolina,MCO,FL,Florida,17.0,17.0,2200-2259,14.0,14.0,0001-0559,0.0,468.0
289215,22,1,NK,NK,NK,CLT,NC,North Carolina,MCO,FL,Florida,9.0,9.0,2000-2059,-17.0,0.0,2200-2259,0.0,468.0
460991,1,1,AA,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,63.0,63.0,2200-2259,40.0,40.0,0001-0559,0.0,936.0
506384,20,6,AA,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,-3.0,0.0,2000-2059,-12.0,0.0,2100-2159,0.0,599.0
393606,13,6,UA,UA,UA,DEN,CO,Colorado,ORD,IL,Illinois,3.0,3.0,2000-2059,-6.0,0.0,2300-2359,0.0,888.0
102023,7,7,WN,WN,WN,LAX,CA,California,DEN,CO,Colorado,35.0,35.0,2000-2059,27.0,27.0,2300-2359,0.0,862.0
179427,15,1,DL,DL,DL,LAS,NV,Nevada,LAX,CA,California,-4.0,0.0,1400-1459,-13.0,0.0,1600-1659,0.0,236.0
520563,16,2,AA,AA,AA,ATL,GA,Georgia,CLT,NC,North Carolina,325.0,325.0,1100-1159,298.0,298.0,1200-1259,0.0,226.0
370798,30,2,UA,UA,UA,LAX,CA,California,MCO,FL,Florida,-6.0,0.0,1000-1059,-7.0,0.0,1800-1859,0.0,2218.0
501946,21,7,AA,AA,AA,LAS,NV,Nevada,DFW,TX,Texas,-4.0,0.0,0800-0859,-12.0,0.0,1200-1259,0.0,1055.0
47687,11,4,WN,WN,WN,DEN,CO,Colorado,MCO,FL,Florida,18.0,18.0,0700-0759,1.0,1.0,1200-1259,0.0,1546.0
416244,19,5,UA,UA,UA,MCO,FL,Florida,DEN,CO,Colorado,,,1500-1559,,,1700-1759,1.0,1546.0
173384,14,7,DL,DL,DL,JFK,NY,New York,LAX,CA,California,-3.0,0.0,0800-0859,-11.0,0.0,1100-1159,0.0,2475.0
108296,15,1,WN,WN,WN,LAS,NV,Nevada,DEN,CO,Colorado,0.0,0.0,1700-1759,-14.0,0.0,2000-2059,0.0,628.0
193839,15,1,DL,DL,DL,ATL,GA,Georgia,LAX,CA,California,-2.0,0.0,0800-0859,46.0,46.0,1000-1059,0.0,1947.0
37230,27,6,WN,WN,WN,DEN,CO,Colorado,ATL,GA,Georgia,29.0,29.0,1600-1659,22.0,22.0,2100-2159,0.0,1199.0
281282,12,5,NK,NK,NK,ATL,GA,Georgia,LAX,CA,California,-5.0,0.0,0800-0859,25.0,25.0,1000-1059,0.0,1947.0
388520,26,5,UA,UA,UA,DEN,CO,Colorado,MCO,FL,Florida,-5.0,0.0,0600-0659,15.0,15.0,1200-1259,0.0,1546.0
566916,1,1,B6,B6,B6,LAS,NV,Nevada,JFK,NY,New York,73.0,73.0,1700-1759,78.0,78.0,0001-0559,0.0,2248.0
101146,7,7,WN,WN,WN,DEN,CO,Colorado,LAS,NV,Nevada,101.0,101.0,2200-2259,84.0,84.0,2300-2359,0.0,628.0
235925,9,2,F9,F9,F9,DFW,TX,Texas,LAS,NV,Nevada,2.0,2.0,2300-2359,22.0,22.0,0001-0559,0.0,1055.0
376175,16,2,UA,UA,UA,ORD,IL,Illinois,LAX,CA,California,59.0,59.0,1000-1059,38.0,38.0,1300-1359,0.0,1744.0
482321,23,2,AA,AA,AA,JFK,NY,New York,MIA,FL,Florida,0.0,0.0,1800-1859,-18.0,0.0,2100-2159,0.0,1089.0
291318,19,5,NK,NK,NK,LAX,CA,California,LAS,NV,Nevada,153.0,153.0,1900-1959,139.0,139.0,2000-2059,0.0,236.0
87521,22,1,WN,WN,WN,DEN,CO,Colorado,MCO,FL,Florida,3.0,3.0,0900-0959,11.0,11.0,1400-1459,0.0,1546.0
177209,4,4,DL,DL,DL,LAS,NV,Nevada,ATL,GA,Georgia,0.0,0.0,0600-0659,-2.0,0.0,1200-1259,0.0,1747.0
235913,23,2,F9,F9,F9,ATL,GA,Georgia,MCO,FL,Florida,33.0,33.0,1100-1159,37.0,37.0,1300-1359,0.0,404.0
150641,24,3,DL,DL,DL,DEN,CO,Colorado,ATL,GA,Georgia,-14.0,0.0,0700-0759,7.0,7.0,1200-1259,0.0,1199.0
490189,18,4,AA,AA,AA,DFW,TX,Texas,MCO,FL,Florida,-7.0,0.0,0700-0759,-11.0,0.0,1000-1059,0.0,985.0
522272,15,1,AA,AA,AA,LAX,CA,California,MIA,FL,Florida,1.0,1.0,1300-1359,-27.0,0.0,2100-2159,0.0,2342.0
33779,26,5,WN,WN,WN,DEN,CO,Colorado,MCO,FL,Florida,-1.0,0.0,1600-1659,-13.0,0.0,2100-2159,0.0,1546.0
187842,4,4,DL,DL,DL,LAX,CA,California,DEN,CO,Colorado,-9.0,0.0,1400-1459,-14.0,0.0,1700-1759,0.0,862.0
496765,25,4,AA,AA,AA,MCO,FL,Florida,MIA,FL,Florida,5.0,5.0,0600-0659,-7.0,0.0,0700-0759,0.0,192.0
525476,6,6,AA,AA,AA,MCO,FL,Florida,MIA,FL,Florida,-5.0,0.0,1900-1959,25.0,25.0,2000-2059,0.0,192.0
293373,17,3,NK,NK,NK,ORD,IL,Illinois,MCO,FL,Florida,24.0,24.0,0800-0859,1.0,1.0,1100-1159,0.0,1005.0
493693,29,1,AA,AA,AA,ATL,GA,Georgia,DFW,TX,Texas,16.0,16.0,0001-0559,13.0,13.0,0700-0759,0.0,731.0
217854,1,1,DL,DL,DL,CLT,NC,North Carolina,ATL,GA,Georgia,0.0,0.0,0700-0759,4.0,4.0,0900-0959,0.0,226.0
44257,2,2,WN,WN,WN,MCO,FL,Florida,ATL,GA,Georgia,-1.0,0.0,1400-1459,-7.0,0.0,1500-1559,0.0,404.0
529034,21,7,AA,AA,AA,DFW,TX,Texas,LAS,NV,Nevada,61.0,61.0,2100-2159,50.0,50.0,2200-2259,0.0,1055.0
403488,22,1,UA,UA,UA,MCO,FL,Florida,DEN,CO,Colorado,-4.0,0.0,1000-1059,-16.0,0.0,1200-1259,0.0,1546.0
494825,5,5,AA,AA,AA,MIA,FL,Florida,DFW,TX,Texas,8.0,8.0,1700-1759,5.0,5.0,1900-1959,0.0,1121.0
442769,13,6,DL,9E,9E,CLT,NC,North Carolina,JFK,NY,New York,21.0,21.0,1100-1159,24.0,24.0,1300-1359,0.0,541.0
453883,10,3,AA,AA,AA,LAX,CA,California,JFK,NY,New York,192.0,192.0,1000-1059,158.0,158.0,1900-1959,0.0,2475.0
502945,11,4,AA,AA,AA,JFK,NY,New York,DFW,TX,Texas,-5.0,0.0,1400-1459,0.0,0.0,1700-1759,0.0,1391.0
154663,16,2,DL,DL,DL,LAX,CA,California,ATL,GA,Georgia,-2.0,0.0,1300-1359,-28.0,0.0,2000-2059,0.0,1947.0
480105,3,3,AA,AA,AA,MIA,FL,Florida,CLT,NC,North Carolina,0.0,0.0,2100-2159,-13.0,0.0,2300-2359,0.0,650.0
148139,29,1,B6,B6,B6,MCO,FL,Florida,JFK,NY,New York,1.0,1.0,0700-0759,3.0,3.0,0900-0959,0.0,944.0
281296,1,1,NK,NK,NK,ORD,IL,Illinois,LAS,NV,Nevada,-7.0,0.0,0900-0959,-42.0,0.0,1100-1159,0.0,1514.0
410349,7,7,UA,UA,UA,LAS,NV,Nevada,DEN,CO,Colorado,-3.0,0.0,0600-0659,-7.0,0.0,0900-0959,0.0,628.0
567764,2,2,B6,B6,B6,JFK,NY,New York,LAX,CA,California,-4.0,0.0,1400-1459,-25.0,0.0,1800-1859,0.0,2475.0
394521,12,5,UA,UA,UA,MIA,FL,Florida,DEN,CO,Colorado,-7.0,0.0,0700-0759,-5.0,0.0,1000-1059,0.0,1709.0
578433,18,4,B6,B6,B6,JFK,NY,New York,MCO,FL,Florida,0.0,0.0,2000-2059,3.0,3.0,2300-2359,0.0,944.0
392660,13,6,UA,UA,UA,MCO,FL,Florida,ORD,IL,Illinois,19.0,19.0,1600-1659,51.0,51.0,1800-1859,0.0,1005.0
491035,20,6,AA,AA,AA,DFW,TX,Texas,MCO,FL,Florida,15.0,15.0,1100-1159,5.0,5.0,1500-1559,0.0,985.0
257063,29,1,AA,MQ,MQ,ORD,IL,Illinois,ATL,GA,Georgia,82.0,82.0,0800-0859,62.0,62.0,1100-1159,0.0,606.0
180982,27,6,DL,DL,DL,ATL,GA,Georgia,MIA,FL,Florida,22.0,22.0,1200-1259,11.0,11.0,1400-1459,0.0,594.0
498935,26,5,AA,AA,AA,LAX,CA,California,MIA,FL,Florida,-2.0,0.0,1500-1559,40.0,40.0,2200-2259,0.0,2342.0
395678,12,5,UA,UA,UA,DEN,CO,Colorado,ORD,IL,Illinois,16.0,16.0,1100-1159,6.0,6.0,1400-1459,0.0,888.0
517437,18,4,AA,AA,AA,CLT,NC,North Carolina,DEN,CO,Colorado,-2.0,0.0,0700-0759,0.0,0.0,0900-0959,0.0,1337.0
457797,28,7,AA,AA,AA,ORD,IL,Illinois,MIA,FL,Florida,-3.0,0.0,0800-0859,4.0,4.0,1200-1259,0.0,1197.0
517730,10,3,AA,AA,AA,DFW,TX,Texas,MCO,FL,Florida,23.0,23.0,2000-2059,-1.0,0.0,0001-0559,0.0,985.0
224821,19,5,F9,F9,F9,LAS,NV,Nevada,ATL,GA,Georgia,-6.0,0.0,1000-1059,-21.0,0.0,1700-1759,0.0,1747.0
380360,14,7,UA,UA,UA,MCO,FL,Florida,DEN,CO,Colorado,3.0,3.0,1700-1759,9.0,9.0,1900-1959,0.0,1546.0
486191,30,2,AA,AA,AA,DFW,TX,Texas,LAX,CA,California,5.0,5.0,1400-1459,-14.0,0.0,1500-1559,0.0,1235.0
456883,14,7,AA,AA,AA,CLT,NC,North Carolina,LAX,CA,California,13.0,13.0,1500-1559,26.0,26.0,1700-1759,0.0,2125.0
181320,2,2,DL,DL,DL,ATL,GA,Georgia,MIA,FL,Florida,-6.0,0.0,2000-2059,13.0,13.0,2200-2259,0.0,594.0
514842,28,7,AA,AA,AA,LAS,NV,Nevada,DFW,TX,Texas,-3.0,0.0,1200-1259,5.0,5.0,1600-1659,0.0,1055.0
485399,17,3,AA,AA,AA,LAS,NV,Nevada,DFW,TX,Texas,73.0,73.0,1400-1459,69.0,69.0,1800-1859,0.0,1055.0
506377,13,6,AA,AA,AA,CLT,NC,North Carolina,ORD,IL,Illinois,-2.0,0.0,2000-2059,9.0,9.0,2100-2159,0.0,599.0
578599,19,5,B6,B6,B6,JFK,NY,New York,MCO,FL,Florida,28.0,28.0,1400-1459,63.0,63.0,1800-1859,0.0,944.0
522589,26,5,AA,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,-3.0,0.0,1100-1159,-4.0,0.0,1300-1359,0.0,936.0
578732,19,5,B6,B6,B6,MCO,FL,Florida,JFK,NY,New York,135.0,135.0,1100-1159,204.0,204.0,1400-1459,0.0,944.0
459196,6,6,AA,AA,AA,DFW,TX,Texas,LAX,CA,California,-4.0,0.0,1000-1059,4.0,4.0,1200-1259,0.0,1235.0
462301,21,7,AA,AA,AA,CLT,NC,North Carolina,MCO,FL,Florida,-5.0,0.0,1200-1259,12.0,12.0,1400-1459,0.0,468.0
206292,26,5,DL,DL,DL,ATL,GA,Georgia,JFK,NY,New York,-3.0,0.0,1200-1259,-21.0,0.0,1400-1459,0.0,760.0
461288,6,6,AA,AA,AA,JFK,NY,New York,ORD,IL,Illinois,93.0,93.0,1500-1559,107.0,107.0,1700-1759,0.0,740.0
496113,3,3,AA,AA,AA,LAS,NV,Nevada,MIA,FL,Florida,8.0,8.0,2300-2359,5.0,5.0,0700-0759,0.0,2174.0
204227,22,1,DL,DL,DL,ATL,GA,Georgia,CLT,NC,North Carolina,-6.0,0.0,1700-1759,-17.0,0.0,1800-1859,0.0,226.0
228340,25,4,F9,F9,F9,LAS,NV,Nevada,MCO,FL,Florida,-1.0,0.0,0600-0659,19.0,19.0,1300-1359,0.0,2039.0
10189,3,3,WN,WN,WN,LAS,NV,Nevada,LAX,CA,California,26.0,26.0,1200-1259,10.0,10.0,1300-1359,0.0,236.0
572029,8,1,B6,B6,B6,MCO,FL,Florida,JFK,NY,New York,0.0,0.0,0800-0859,-18.0,0.0,1100-1159,0.0,944.0
505721,14,7,AA,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,-3.0,0.0,0700-0759,9.0,9.0,0900-0959,0.0,936.0
442794,14,7,DL,9E,9E,JFK,NY,New York,CLT,NC,North Carolina,1.0,1.0,0800-0859,-6.0,0.0,1000-1059,0.0,541.0
455764,23,2,AA,AA,AA,JFK,NY,New York,LAX,CA,California,-4.0,0.0,1700-1759,-34.0,0.0,2000-2059,0.0,2475.0
287684,15,1,NK,NK,NK,LAX,CA,California,LAS,NV,Nevada,-12.0,0.0,0700-0759,-24.0,0.0,0800-0859,0.0,236.0
498275,23,2,AA,AA,AA,ORD,IL,Illinois,CLT,NC,North Carolina,14.0,14.0,1200-1259,23.0,23.0,1500-1559,0.0,599.0
195746,30,2,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-3.0,0.0,0800-0859,-16.0,0.0,1000-1059,0.0,731.0
177916,25,4,DL,DL,DL,JFK,NY,New York,LAX,CA,California,-4.0,0.0,1000-1059,-28.0,0.0,1300-1359,0.0,2475.0
60959,27,6,WN,WN,WN,MCO,FL,Florida,DEN,CO,Colorado,8.0,8.0,1300-1359,-24.0,0.0,1500-1559,0.0,1546.0
175074,5,5,DL,DL,DL,JFK,NY,New York,LAX,CA,California,-3.0,0.0,1000-1059,-19.0,0.0,1300-1359,0.0,2475.0
428217,29,1,UA,YV,YV,DFW,TX,Texas,DEN,CO,Colorado,-4.0,0.0,0001-0559,-22.0,0.0,0700-0759,0.0,641.0
190216,20,6,DL,DL,DL,ATL,GA,Georgia,MCO,FL,Florida,0.0,0.0,1900-1959,0.0,0.0,2000-2059,0.0,404.0
460513,28,7,AA,AA,AA,JFK,NY,New York,CLT,NC,North Carolina,-4.0,0.0,1100-1159,-16.0,0.0,1300-1359,0.0,541.0
379631,14,7,UA,UA,UA,ORD,IL,Illinois,MCO,FL,Florida,108.0,108.0,1400-1459,107.0,107.0,1700-1759,0.0,1005.0
225732,8,1,F9,F9,F9,DEN,CO,Colorado,CLT,NC,North Carolina,5.0,5.0,0600-0659,13.0,13.0,1100-1159,0.0,1337.0
401596,23,2,UA,UA,UA,MCO,FL,Florida,DEN,CO,Colorado,-4.0,0.0,1000-1059,-24.0,0.0,1200-1259,0.0,1546.0
115030,23,2,WN,WN,WN,MCO,FL,Florida,DEN,CO,Colorado,-6.0,0.0,0600-0659,-39.0,0.0,0900-0959,0.0,1546.0
497730,19,5,AA,AA,AA,ORD,IL,Illinois,LAX,CA,California,441.0,441.0,1100-1159,465.0,465.0,1400-1459,0.0,1744.0
210655,26,5,DL,DL,DL,ATL,GA,Georgia,ORD,IL,Illinois,1.0,1.0,0700-0759,-11.0,0.0,0800-0859,0.0,606.0
196605,22,1,DL,DL,DL,ATL,GA,Georgia,LAX,CA,California,-5.0,0.0,1500-1559,-31.0,0.0,1700-1759,0.0,1947.0
494734,7,7,AA,AA,AA,JFK,NY,New York,ORD,IL,Illinois,56.0,56.0,0800-0859,38.0,38.0,1000-1059,0.0,740.0
215773,8,1,DL,DL,DL,ATL,GA,Georgia,MIA,FL,Florida,23.0,23.0,1100-1159,15.0,15.0,1200-1259,0.0,594.0
280314,23,2,NK,NK,NK,MCO,FL,Florida,CLT,NC,North Carolina,3.0,3.0,1000-1059,-6.0,0.0,1200-1259,0.0,468.0
28686,18,4,WN,WN,WN,MIA,FL,Florida,ATL,GA,Georgia,2.0,2.0,1500-1559,-8.0,0.0,1700-1759,0.0,594.0
194536,26,5,DL,DL,DL,ATL,GA,Georgia,DFW,TX,Texas,-3.0,0.0,1300-1359,-9.0,0.0,1500-1559,0.0,731.0
102018,7,7,WN,WN,WN,LAX,CA,California,DEN,CO,Colorado,46.0,46.0,1500-1559,42.0,42.0,1800-1859,0.0,862.0
504167,14,7,AA,AA,AA,DFW,TX,Texas,MIA,FL,Florida,0.0,0.0,1800-1859,-8.0,0.0,2200-2259,0.0,1121.0
156363,26,5,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,-1.0,0.0,1500-1559,-25.0,0.0,1600-1659,0.0,1199.0
172591,7,7,DL,DL,DL,LAS,NV,Nevada,ATL,GA,Georgia,-7.0,0.0,2200-2259,-24.0,0.0,0001-0559,0.0,1747.0
10152,3,3,WN,WN,WN,LAS,NV,Nevada,DEN,CO,Colorado,11.0,11.0,1500-1559,25.0,25.0,1800-1859,0.0,628.0
174841,11,4,DL,DL,DL,LAX,CA,California,ATL,GA,Georgia,0.0,0.0,0800-0859,-20.0,0.0,1500-1559,0.0,1947.0
