,DayofMonth,DayOfWeek,IATA_Code_Marketing_Airline,IATA_Code_Operating_Airline,Operating_Airline ,Origin,OriginState,OriginStateName,Dest,DestState,DestStateName,DepDelay,DepDelayMinutes,DepTimeBlk,ArrDelay,ArrDelayMinutes,ArrTimeBlk,Cancelled,Distance
245089,28,7,G4,G4,G4,DEN,CO,Colorado,ABE,PA,Pennsylvania,-7.0,0.0,1000-1059,-27.0,0.0,1500-1559,0.0,1539.0
202340,27,6,DL,DL,DL,OKC,OK,Oklahoma,ATL,GA,Georgia,-7.0,0.0,0001-0559,12.0,12.0,0900-0959,0.0,761.0
356866,12,5,AA,OO,OO,GRI,NE,Nebraska,DFW,TX,Texas,,,0700-0759,,,0900-0959,1.0,561.0
287225,15,1,NK,NK,NK,DFW,TX,Texas,MIA,FL,Florida,-9.0,0.0,1800-1859,-27.0,0.0,2200-2259,0.0,1121.0
80018,14,7,WN,WN,WN,ATL,GA,Georgia,GSP,SC,South Carolina,41.0,41.0,2100-2159,30.0,30.0,2200-2259,0.0,153.0
260758,26,5,AA,MQ,MQ,HOU,TX,Texas,DFW,TX,Texas,-5.0,0.0,0600-0659,0.0,0.0,0700-0759,0.0,247.0
59028,20,6,WN,WN,WN,PIT,PA,Pennsylvania,ATL,GA,Georgia,-3.0,0.0,0600-0659,-7.0,0.0,0800-0859,0.0,526.0
377331,16,2,UA,UA,UA,DFW,TX,Texas,EWR,NJ,New Jersey,20.0,20.0,1600-1659,-11.0,0.0,2100-2159,0.0,1372.0
397022,11,4,UA,UA,UA,DEN,CO,Colorado,BNA,TN,Tennessee,20.0,20.0,1000-1059,-1.0,0.0,1300-1359,0.0,1014.0
213041,9,2,DL,DL,DL,MKE,WI,Wisconsin,ATL,GA,Georgia,-7.0,0.0,0001-0559,74.0,74.0,0800-0859,0.0,669.0
209684,17,3,DL,DL,DL,MCO,FL,Florida,ATL,GA,Georgia,1.0,1.0,1700-1759,-13.0,0.0,1900-1959,0.0,404.0
493432,2,2,AA,AA,AA,DFW,TX,Texas,PHL,PA,Pennsylvania,58.0,58.0,1900-1959,53.0,53.0,2300-2359,0.0,1303.0
443344,21,7,DL,9E,9E,ATL,GA,Georgia,TLH,FL,Florida,8.0,8.0,1000-1059,2.0,2.0,1100-1159,0.0,223.0
283584,9,2,NK,NK,NK,FLL,FL,Florida,ATL,GA,Georgia,65.0,65.0,0900-0959,79.0,79.0,1100-1159,0.0,581.0
174662,28,7,DL,DL,DL,PHX,AZ,Arizona,ATL,GA,Georgia,0.0,0.0,1600-1659,6.0,6.0,2100-2159,0.0,1587.0
195788,31,3,DL,DL,DL,ATL,GA,Georgia,IAH,TX,Texas,8.0,8.0,1200-1259,-18.0,0.0,1300-1359,0.0,689.0
442714,20,6,DL,9E,9E,ATL,GA,Georgia,XNA,AR,Arkansas,-5.0,0.0,1300-1359,0.0,0.0,1400-1459,0.0,589.0
459192,2,2,AA,AA,AA,DFW,TX,Texas,LAX,CA,California,0.0,0.0,1000-1059,-3.0,0.0,1200-1259,0.0,1235.0
407434,9,2,UA,UA,UA,TUS,AZ,Arizona,DEN,CO,Colorado,23.0,23.0,0700-0759,9.0,9.0,0900-0959,0.0,639.0
194381,27,6,DL,DL,DL,ATL,GA,Georgia,SFO,CA,California,0.0,0.0,0800-0859,-40.0,0.0,1000-1059,0.0,2139.0
411787,7,7,UA,UA,UA,DEN,CO,Colorado,FCA,MT,Montana,-8.0,0.0,1900-1959,-20.0,0.0,2100-2159,0.0,752.0
344256,5,5,UA,OO,OO,DEN,CO,Colorado,GUC,CO,Colorado,-1.0,0.0,1900-1959,-18.0,0.0,2000-2059,0.0,152.0
172589,5,5,DL,DL,DL,LAS,NV,Nevada,ATL,GA,Georgia,-6.0,0.0,2200-2259,-17.0,0.0,0001-0559,0.0,1747.0
499972,14,7,AA,AA,AA,DFW,TX,Texas,SAT,TX,Texas,11.0,11.0,1900-1959,49.0,49.0,2000-2059,0.0,247.0
160909,12,5,DL,DL,DL,DFW,TX,Texas,MSP,MN,Minnesota,134.0,134.0,1100-1159,119.0,119.0,1300-1359,0.0,852.0
258354,2,2,AA,MQ,MQ,HRL,TX,Texas,DFW,TX,Texas,-12.0,0.0,1000-1059,-25.0,0.0,1200-1259,0.0,461.0
386247,28,7,UA,UA,UA,DEN,CO,Colorado,MIA,FL,Florida,4.0,4.0,1400-1459,36.0,36.0,1900-1959,0.0,1709.0
6863,1,1,UA,YV,YV,DEN,CO,Colorado,GJT,CO,Colorado,-2.0,0.0,0900-0959,-25.0,0.0,1000-1059,0.0,212.0
400401,24,3,UA,UA,UA,ORD,IL,Illinois,DEN,CO,Colorado,88.0,88.0,2000-2059,67.0,67.0,2100-2159,0.0,888.0
260844,4,4,AA,MQ,MQ,DFW,TX,Texas,FAR,ND,North Dakota,-4.0,0.0,1900-1959,-23.0,0.0,2100-2159,0.0,968.0
455591,5,5,AA,AA,AA,PHX,AZ,Arizona,DFW,TX,Texas,-4.0,0.0,0900-0959,4.0,4.0,1200-1259,0.0,868.0
338632,27,6,UA,OO,OO,DEN,CO,Colorado,PSC,WA,Washington,15.0,15.0,1100-1159,13.0,13.0,1300-1359,0.0,852.0
237336,4,4,F9,F9,F9,STL,MO,Missouri,DEN,CO,Colorado,-25.0,0.0,2200-2259,-47.0,0.0,0001-0559,0.0,770.0
447456,4,4,DL,9E,9E,ATL,GA,Georgia,HSV,AL,Alabama,-5.0,0.0,1800-1859,-23.0,0.0,1800-1859,0.0,151.0
408396,8,1,UA,UA,UA,SMF,CA,California,DEN,CO,Colorado,,,0001-0559,,,0800-0859,1.0,909.0
169134,20,6,DL,DL,DL,ATL,GA,Georgia,VPS,FL,Florida,25.0,25.0,0900-0959,21.0,21.0,0900-0959,0.0,250.0
375037,17,3,UA,UA,UA,DEN,CO,Colorado,DTW,MI,Michigan,-3.0,0.0,1700-1759,-16.0,0.0,2200-2259,0.0,1123.0
61725,27,6,WN,WN,WN,RDU,NC,North Carolina,DEN,CO,Colorado,0.0,0.0,0700-0759,-27.0,0.0,0900-0959,0.0,1436.0
473521,8,1,AA,AA,AA,MKE,WI,Wisconsin,DFW,TX,Texas,134.0,134.0,1300-1359,134.0,134.0,1600-1659,0.0,853.0
62025,27,6,WN,WN,WN,SLC,UT,Utah,DEN,CO,Colorado,-8.0,0.0,1800-1859,-24.0,0.0,2000-2059,0.0,391.0
273592,3,3,AA,MQ,MQ,SGF,MO,Missouri,DFW,TX,Texas,-5.0,0.0,1200-1259,-22.0,0.0,1300-1359,0.0,364.0
335680,22,1,UA,OO,OO,HLN,MT,Montana,DEN,CO,Colorado,48.0,48.0,1400-1459,23.0,23.0,1600-1659,0.0,594.0
469023,16,2,AA,AA,AA,AUS,TX,Texas,DFW,TX,Texas,-1.0,0.0,1700-1759,2.0,2.0,1800-1859,0.0,190.0
515652,3,3,AA,AA,AA,DFW,TX,Texas,JAX,FL,Florida,7.0,7.0,1500-1559,5.0,5.0,1800-1859,0.0,918.0
6749,2,2,UA,C5,C5,DEN,CO,Colorado,SGF,MO,Missouri,-5.0,0.0,1800-1859,-19.0,0.0,2100-2159,0.0,637.0
321238,29,1,UA,OO,OO,DAY,OH,Ohio,DEN,CO,Colorado,-6.0,0.0,0800-0859,-7.0,0.0,1000-1059,0.0,1085.0
555393,21,7,AS,AS,AS,DFW,TX,Texas,SEA,WA,Washington,15.0,15.0,1400-1459,2.0,2.0,1600-1659,0.0,1660.0
262826,16,2,AA,MQ,MQ,LBB,TX,Texas,DFW,TX,Texas,19.0,19.0,1400-1459,13.0,13.0,1500-1559,0.0,282.0
13594,4,4,WN,WN,WN,DEN,CO,Colorado,BZN,MT,Montana,1.0,1.0,0900-0959,-14.0,0.0,1000-1059,0.0,524.0
79127,13,6,WN,WN,WN,PHL,PA,Pennsylvania,ATL,GA,Georgia,28.0,28.0,1200-1259,25.0,25.0,1400-1459,0.0,666.0
150254,13,6,DL,DL,DL,PSP,CA,California,ATL,GA,Georgia,1.0,1.0,1200-1259,1.0,1.0,1900-1959,0.0,1840.0
43085,2,2,WN,WN,WN,DEN,CO,Colorado,LAS,NV,Nevada,-2.0,0.0,0800-0859,-16.0,0.0,0900-0959,0.0,628.0
470630,27,6,AA,AA,AA,DFW,TX,Texas,STL,MO,Missouri,-4.0,0.0,1500-1559,-3.0,0.0,1700-1759,0.0,550.0
515820,21,7,AA,AA,AA,JFK,NY,New York,DFW,TX,Texas,1.0,1.0,1600-1659,-15.0,0.0,1900-1959,0.0,1391.0
101128,7,7,WN,WN,WN,DEN,CO,Colorado,ICT,KS,Kansas,39.0,39.0,2000-2059,54.0,54.0,2200-2259,0.0,420.0
309054,11,4,AA,OH,OH,DFW,TX,Texas,LIT,AR,Arkansas,8.0,8.0,1000-1059,-1.0,0.0,1100-1159,0.0,304.0
257673,16,2,AA,MQ,MQ,DFW,TX,Texas,CRP,TX,Texas,-4.0,0.0,1000-1059,-11.0,0.0,1100-1159,0.0,354.0
544851,3,3,AS,AS,AS,ADK,AK,Alaska,ANC,AK,Alaska,,,1400-1459,,,1800-1859,1.0,1192.0
215190,10,3,DL,DL,DL,ATL,GA,Georgia,CLE,OH,Ohio,-1.0,0.0,2200-2259,-10.0,0.0,0001-0559,0.0,554.0
469633,10,3,AA,AA,AA,SNA,CA,California,DFW,TX,Texas,47.0,47.0,1200-1259,32.0,32.0,1700-1759,0.0,1205.0
285826,13,6,NK,NK,NK,LAS,NV,Nevada,DFW,TX,Texas,-7.0,0.0,1100-1159,-5.0,0.0,1600-1659,0.0,1055.0
484421,28,7,AA,AA,AA,DFW,TX,Texas,DEN,CO,Colorado,-6.0,0.0,0700-0759,10.0,10.0,0800-0859,0.0,641.0
377761,15,1,UA,UA,UA,FCA,MT,Montana,DEN,CO,Colorado,22.0,22.0,0600-0659,31.0,31.0,0800-0859,0.0,752.0
476044,31,3,AA,AA,AA,DFW,TX,Texas,RDU,NC,North Carolina,-10.0,0.0,1100-1159,6.0,6.0,1400-1459,0.0,1061.0
156767,6,6,DL,DL,DL,JFK,NY,New York,DFW,TX,Texas,96.0,96.0,0800-0859,91.0,91.0,1100-1159,0.0,1391.0
192580,25,4,DL,DL,DL,LIT,AR,Arkansas,ATL,GA,Georgia,-8.0,0.0,0900-0959,-14.0,0.0,1200-1259,0.0,453.0
426817,3,3,UA,UA,UA,BZN,MT,Montana,DEN,CO,Colorado,-12.0,0.0,1400-1459,-13.0,0.0,1600-1659,0.0,524.0
173579,17,3,DL,DL,DL,SJU,PR,Puerto Rico,ATL,GA,Georgia,1.0,1.0,1300-1359,-18.0,0.0,1700-1759,0.0,1547.0
437943,14,7,DL,9E,9E,ATL,GA,Georgia,EVV,IN,Indiana,8.0,8.0,2100-2159,-2.0,0.0,2200-2259,0.0,350.0
83717,21,7,WN,WN,WN,DEN,CO,Colorado,SBA,CA,California,97.0,97.0,2200-2259,85.0,85.0,0001-0559,0.0,916.0
188161,12,5,DL,DL,DL,ATL,GA,Georgia,BHM,AL,Alabama,44.0,44.0,2200-2259,43.0,43.0,2200-2259,0.0,134.0
80250,14,7,WN,WN,WN,BNA,TN,Tennessee,DEN,CO,Colorado,241.0,241.0,2100-2159,277.0,277.0,2300-2359,0.0,1014.0
198482,5,5,DL,DL,DL,RDU,NC,North Carolina,ATL,GA,Georgia,13.0,13.0,0700-0759,33.0,33.0,0800-0859,0.0,356.0
495522,11,4,AA,AA,AA,GSO,NC,North Carolina,DFW,TX,Texas,38.0,38.0,0600-0659,52.0,52.0,0900-0959,0.0,999.0
176366,20,6,DL,DL,DL,ATL,GA,Georgia,SEA,WA,Washington,29.0,29.0,1700-1759,16.0,16.0,2000-2059,0.0,2182.0
57400,20,6,WN,WN,WN,DEN,CO,Colorado,DAL,TX,Texas,18.0,18.0,1800-1859,6.0,6.0,2100-2159,0.0,651.0
161202,26,5,DL,DL,DL,CAE,SC,South Carolina,ATL,GA,Georgia,0.0,0.0,1700-1759,-5.0,0.0,1900-1959,0.0,192.0
174069,11,4,DL,DL,DL,ATL,GA,Georgia,DCA,VA,Virginia,-1.0,0.0,1200-1259,-3.0,0.0,1400-1459,0.0,547.0
305911,6,6,AA,OH,OH,TYS,TN,Tennessee,DFW,TX,Texas,0.0,0.0,1200-1259,-4.0,0.0,1400-1459,0.0,772.0
178398,5,5,DL,DL,DL,ATL,GA,Georgia,GEG,WA,Washington,22.0,22.0,0900-0959,-15.0,0.0,1100-1159,0.0,1969.0
215286,16,2,DL,DL,DL,ATL,GA,Georgia,STL,MO,Missouri,-3.0,0.0,1000-1059,-3.0,0.0,1100-1159,0.0,484.0
475132,1,1,AA,AA,AA,DFW,TX,Texas,SNA,CA,California,-3.0,0.0,1400-1459,-20.0,0.0,1500-1559,0.0,1205.0
175370,21,7,DL,DL,DL,BOS,MA,Massachusetts,ATL,GA,Georgia,1.0,1.0,0001-0559,-38.0,0.0,0800-0859,0.0,946.0
528437,1,1,AA,AA,AA,DFW,TX,Texas,SAT,TX,Texas,70.0,70.0,1400-1459,67.0,67.0,1500-1559,0.0,247.0
438369,17,3,DL,9E,9E,HPN,NY,New York,ATL,GA,Georgia,-4.0,0.0,1600-1659,-18.0,0.0,1900-1959,0.0,780.0
201346,5,5,DL,DL,DL,ATL,GA,Georgia,BNA,TN,Tennessee,-3.0,0.0,1300-1359,-9.0,0.0,1300-1359,0.0,214.0
434261,18,4,UA,YV,YV,ELP,TX,Texas,DEN,CO,Colorado,-10.0,0.0,0600-0659,-24.0,0.0,0800-0859,0.0,563.0
90216,23,2,WN,WN,WN,ATL,GA,Georgia,BNA,TN,Tennessee,-6.0,0.0,1300-1359,-23.0,0.0,1400-1459,0.0,214.0
354829,28,7,AA,OO,OO,GRI,NE,Nebraska,DFW,TX,Texas,298.0,298.0,0700-0759,276.0,276.0,0900-0959,0.0,561.0
185089,31,3,DL,DL,DL,IAD,VA,Virginia,ATL,GA,Georgia,6.0,6.0,1700-1759,-1.0,0.0,1900-1959,0.0,534.0
476061,17,3,AA,AA,AA,RDU,NC,North Carolina,DFW,TX,Texas,93.0,93.0,1500-1559,83.0,83.0,1800-1859,0.0,1061.0
192699,2,2,DL,DL,DL,ATL,GA,Georgia,SRQ,FL,Florida,-2.0,0.0,2100-2159,-14.0,0.0,2300-2359,0.0,444.0
374663,28,7,UA,UA,UA,EWR,NJ,New Jersey,DFW,TX,Texas,7.0,7.0,1500-1559,-9.0,0.0,1800-1859,0.0,1372.0
413026,6,6,UA,UA,UA,SAT,TX,Texas,DEN,CO,Colorado,63.0,63.0,1300-1359,46.0,46.0,1400-1459,0.0,794.0
496091,12,5,AA,AA,AA,PBI,FL,Florida,DFW,TX,Texas,25.0,25.0,1300-1359,68.0,68.0,1500-1559,0.0,1102.0
66787,29,1,WN,WN,WN,BWI,MD,Maryland,DEN,CO,Colorado,-6.0,0.0,0600-0659,-57.0,0.0,0900-0959,0.0,1491.0
175720,14,7,DL,DL,DL,ATL,GA,Georgia,DEN,CO,Colorado,-3.0,0.0,1100-1159,-2.0,0.0,1300-1359,0.0,1199.0
527829,29,1,AA,AA,AA,RNO,NV,Nevada,DFW,TX,Texas,-4.0,0.0,1000-1059,-2.0,0.0,1500-1559,0.0,1345.0
441840,23,2,DL,9E,9E,ATL,GA,Georgia,TUL,OK,Oklahoma,-4.0,0.0,1300-1359,-11.0,0.0,1400-1459,0.0,674.0
7836,2,2,WN,WN,WN,SLC,UT,Utah,DEN,CO,Colorado,16.0,16.0,1000-1059,11.0,11.0,1200-1259,0.0,391.0
262993,9,2,AA,MQ,MQ,MAF,TX,Texas,DFW,TX,Texas,,,1400-1459,,,1500-1559,1.0,309.0
3953,7,7,UA,C5,C5,DEN,CO,Colorado,COD,WY,Wyoming,-2.0,0.0,1100-1159,-6.0,0.0,1300-1359,0.0,391.0
484901,8,1,AA,AA,AA,DFW,TX,Texas,LGA,NY,New York,3.0,3.0,0700-0759,-5.0,0.0,1100-1159,0.0,1389.0
333109,4,4,UA,OO,OO,ASE,CO,Colorado,DEN,CO,Colorado,53.0,53.0,1500-1559,43.0,43.0,1600-1659,0.0,125.0
170212,18,4,DL,DL,DL,LGA,NY,New York,ATL,GA,Georgia,-5.0,0.0,1100-1159,-22.0,0.0,1300-1359,0.0,762.0
212972,9,2,DL,DL,DL,HPN,NY,New York,ATL,GA,Georgia,10.0,10.0,0600-0659,,,0800-0859,0.0,780.0
258446,2,2,AA,MQ,MQ,DFW,TX,Texas,HSV,AL,Alabama,-9.0,0.0,0700-0759,8.0,8.0,0900-0959,0.0,603.0
210710,29,1,DL,DL,DL,SLC,UT,Utah,DFW,TX,Texas,-1.0,0.0,0900-0959,7.0,7.0,1300-1359,0.0,989.0
527536,16,2,AA,AA,AA,ORD,IL,Illinois,DFW,TX,Texas,-1.0,0.0,1500-1559,-9.0,0.0,1700-1759,0.0,802.0
216038,14,7,DL,DL,DL,ATL,GA,Georgia,SDF,KY,Kentucky,44.0,44.0,1800-1859,36.0,36.0,1900-1959,0.0,321.0
433577,20,6,UA,C5,C5,DEN,CO,Colorado,LNK,NE,Nebraska,6.0,6.0,2000-2059,-3.0,0.0,2300-2359,0.0,423.0
148612,30,2,B6,B6,B6,FLL,FL,Florida,ATL,GA,Georgia,-2.0,0.0,2100-2159,-12.0,0.0,2300-2359,0.0,581.0
502512,26,5,AA,AA,AA,DFW,TX,Texas,AMA,TX,Texas,-5.0,0.0,2200-2259,-13.0,0.0,2300-2359,0.0,312.0
367904,2,2,AA,OO,OO,DFW,TX,Texas,CLL,TX,Texas,-9.0,0.0,1600-1659,-11.0,0.0,1800-1859,0.0,164.0
393512,13,6,UA,UA,UA,DEN,CO,Colorado,PDX,OR,Oregon,318.0,318.0,1900-1959,330.0,330.0,2100-2159,0.0,991.0
290708,26,5,NK,NK,NK,DFW,TX,Texas,LAX,CA,California,-9.0,0.0,1100-1159,-25.0,0.0,1200-1259,0.0,1235.0
176326,11,4,DL,DL,DL,ATL,GA,Georgia,BOS,MA,Massachusetts,1.0,1.0,1400-1459,-21.0,0.0,1600-1659,0.0,946.0
307223,3,3,AA,OH,OH,DCA,VA,Virginia,ATL,GA,Georgia,8.0,8.0,1300-1359,-3.0,0.0,1500-1559,0.0,547.0
191605,19,5,DL,DL,DL,ATL,GA,Georgia,DTW,MI,Michigan,11.0,11.0,2200-2259,31.0,31.0,0001-0559,0.0,594.0
385847,28,7,UA,UA,UA,DEN,CO,Colorado,MCI,MO,Missouri,4.0,4.0,2000-2059,-3.0,0.0,2300-2359,0.0,533.0
332491,7,7,UA,OO,OO,LBF,NE,Nebraska,DEN,CO,Colorado,-6.0,0.0,1900-1959,-20.0,0.0,1900-1959,0.0,228.0
228869,5,5,F9,F9,F9,LAS,NV,Nevada,DEN,CO,Colorado,17.0,17.0,0900-0959,-1.0,0.0,1200-1259,0.0,628.0
382097,2,2,UA,UA,UA,SMF,CA,California,DEN,CO,Colorado,-10.0,0.0,0800-0859,-19.0,0.0,1200-1259,0.0,909.0
520526,1,1,AA,AA,AA,DFW,TX,Texas,BDL,CT,Connecticut,-1.0,0.0,1900-1959,10.0,10.0,2300-2359,0.0,1471.0
104150,8,1,WN,WN,WN,ATL,GA,Georgia,MCO,FL,Florida,-2.0,0.0,1500-1559,0.0,0.0,1600-1659,0.0,404.0
174336,1,1,DL,DL,DL,ATL,GA,Georgia,SLC,UT,Utah,-9.0,0.0,1100-1159,-29.0,0.0,1400-1459,0.0,1590.0
217295,18,4,DL,DL,DL,DAB,FL,Florida,ATL,GA,Georgia,-3.0,0.0,0600-0659,-13.0,0.0,0700-0759,0.0,366.0
185229,8,1,DL,DL,DL,DFW,TX,Texas,DTW,MI,Michigan,54.0,54.0,1500-1559,55.0,55.0,1900-1959,0.0,986.0
465215,26,5,AA,AA,AA,DFW,TX,Texas,DCA,VA,Virginia,-9.0,0.0,0001-0559,3.0,3.0,0900-0959,0.0,1192.0
480467,6,6,AA,AA,AA,MFE,TX,Texas,DFW,TX,Texas,-2.0,0.0,0700-0759,-16.0,0.0,0800-0859,0.0,469.0
412769,6,6,UA,UA,UA,DFW,TX,Texas,SFO,CA,California,-7.0,0.0,1900-1959,-4.0,0.0,2100-2159,0.0,1464.0
523356,12,5,AA,AA,AA,CHS,SC,South Carolina,DFW,TX,Texas,1.0,1.0,1800-1859,4.0,4.0,2100-2159,0.0,987.0
323268,12,5,UA,OO,OO,FAR,ND,North Dakota,DEN,CO,Colorado,,,1100-1159,,,1200-1259,1.0,627.0
287305,8,1,NK,NK,NK,MIA,FL,Florida,DFW,TX,Texas,26.0,26.0,2200-2259,45.0,45.0,0001-0559,0.0,1121.0
201299,21,7,DL,DL,DL,BUF,NY,New York,ATL,GA,Georgia,-7.0,0.0,1800-1859,-27.0,0.0,2100-2159,0.0,712.0
510489,23,2,AA,AA,AA,DFW,TX,Texas,EYW,FL,Florida,-4.0,0.0,0900-0959,22.0,22.0,1200-1259,0.0,1089.0
531111,29,1,AA,AA,AA,IND,IN,Indiana,DFW,TX,Texas,-6.0,0.0,1100-1159,0.0,0.0,1200-1259,0.0,761.0
426634,3,3,UA,UA,UA,DEN,CO,Colorado,RSW,FL,Florida,-1.0,0.0,0800-0859,-15.0,0.0,1300-1359,0.0,1607.0
384278,1,1,UA,UA,UA,DEN,CO,Colorado,JAC,WY,Wyoming,-5.0,0.0,1200-1259,8.0,8.0,1300-1359,0.0,406.0
521075,11,4,AA,AA,AA,MSP,MN,Minnesota,DFW,TX,Texas,30.0,30.0,1400-1459,31.0,31.0,1700-1759,0.0,852.0
67996,4,4,WN,WN,WN,MDW,IL,Illinois,ATL,GA,Georgia,-5.0,0.0,0600-0659,-16.0,0.0,0900-0959,0.0,591.0
187886,26,5,DL,DL,DL,LAX,CA,California,DEN,CO,Colorado,-3.0,0.0,1500-1559,10.0,10.0,1800-1859,0.0,862.0
9652,3,3,WN,WN,WN,DEN,CO,Colorado,SNA,CA,California,26.0,26.0,1800-1859,7.0,7.0,1900-1959,0.0,846.0
486262,7,7,AA,AA,AA,LAX,CA,California,DFW,TX,Texas,18.0,18.0,2300-2359,-9.0,0.0,0001-0559,0.0,1235.0
414890,20,6,UA,UA,UA,DEN,CO,Colorado,MTJ,CO,Colorado,57.0,57.0,1100-1159,43.0,43.0,1200-1259,0.0,196.0
270719,17,3,AA,MQ,MQ,CMI,IL,Illinois,DFW,TX,Texas,21.0,21.0,1500-1559,-3.0,0.0,1800-1859,0.0,693.0
326444,18,4,UA,OO,OO,DEN,CO,Colorado,MAF,TX,Texas,125.0,125.0,1900-1959,131.0,131.0,2200-2259,0.0,563.0
172942,7,7,DL,DL,DL,GSP,SC,South Carolina,ATL,GA,Georgia,0.0,0.0,1900-1959,2.0,2.0,2100-2159,0.0,153.0
204587,28,7,DL,DL,DL,RDU,NC,North Carolina,ATL,GA,Georgia,11.0,11.0,0600-0659,4.0,4.0,0800-0859,0.0,356.0
152205,7,7,DL,DL,DL,ATL,GA,Georgia,DCA,VA,Virginia,-3.0,0.0,1900-1959,-4.0,0.0,2100-2159,0.0,547.0
261022,12,5,AA,MQ,MQ,DFW,TX,Texas,BRO,TX,Texas,90.0,90.0,1700-1759,82.0,82.0,1900-1959,0.0,482.0
68688,4,4,WN,WN,WN,PHX,AZ,Arizona,DEN,CO,Colorado,-3.0,0.0,0600-0659,-22.0,0.0,0700-0759,0.0,602.0
397907,10,3,UA,UA,UA,DEN,CO,Colorado,ICT,KS,Kansas,-4.0,0.0,1700-1759,-11.0,0.0,2000-2059,0.0,420.0
102664,7,7,WN,WN,WN,MSP,MN,Minnesota,DEN,CO,Colorado,6.0,6.0,1200-1259,-2.0,0.0,1300-1359,0.0,680.0
464724,19,5,AA,AA,AA,LGA,NY,New York,DFW,TX,Texas,-1.0,0.0,1500-1559,8.0,8.0,1900-1959,0.0,1389.0
458814,8,1,AA,AA,AA,CLT,NC,North Carolina,DFW,TX,Texas,-4.0,0.0,0001-0559,-14.0,0.0,0700-0759,0.0,936.0
426966,31,3,UA,YV,YV,ICT,KS,Kansas,DEN,CO,Colorado,-6.0,0.0,0600-0659,-44.0,0.0,0600-0659,0.0,420.0
257357,13,6,AA,MQ,MQ,DFW,TX,Texas,CLL,TX,Texas,-5.0,0.0,2100-2159,-15.0,0.0,2200-2259,0.0,164.0
467772,5,5,AA,AA,AA,DFW,TX,Texas,CLT,NC,North Carolina,-3.0,0.0,1200-1259,-15.0,0.0,1500-1559,0.0,936.0
309001,21,7,AA,OH,OH,DFW,TX,Texas,LFT,LA,Louisiana,-2.0,0.0,0800-0859,-11.0,0.0,1000-1059,0.0,351.0
339480,23,2,UA,OO,OO,SLC,UT,Utah,DEN,CO,Colorado,-8.0,0.0,0800-0859,10.0,10.0,1000-1059,0.0,391.0
474509,19,5,AA,AA,AA,DFW,TX,Texas,OMA,NE,Nebraska,67.0,67.0,2100-2159,63.0,63.0,2300-2359,0.0,583.0
272157,23,2,AA,MQ,MQ,LRD,TX,Texas,DFW,TX,Texas,-7.0,0.0,1000-1059,-2.0,0.0,1100-1159,0.0,396.0
441319,24,3,DL,9E,9E,ATL,GA,Georgia,MDT,PA,Pennsylvania,-1.0,0.0,1500-1559,19.0,19.0,1700-1759,0.0,620.0
402007,23,2,UA,UA,UA,ATL,GA,Georgia,IAH,TX,Texas,-4.0,0.0,1600-1659,-11.0,0.0,1700-1759,0.0,689.0
227778,20,6,F9,F9,F9,SAN,CA,California,DFW,TX,Texas,-10.0,0.0,0800-0859,11.0,11.0,1300-1359,0.0,1171.0
167481,8,1,DL,DL,DL,ATL,GA,Georgia,BWI,MD,Maryland,52.0,52.0,2200-2259,45.0,45.0,0001-0559,0.0,577.0
156180,28,7,DL,DL,DL,ATL,GA,Georgia,LGA,NY,New York,-1.0,0.0,0800-0859,-18.0,0.0,1000-1059,0.0,762.0
154994,8,1,DL,DL,DL,LAX,CA,California,ATL,GA,Georgia,32.0,32.0,1600-1659,33.0,33.0,2300-2359,0.0,1947.0
257463,18,4,AA,MQ,MQ,CHA,TN,Tennessee,DFW,TX,Texas,9.0,9.0,1400-1459,11.0,11.0,1500-1559,0.0,695.0
121034,25,4,WN,WN,WN,DEN,CO,Colorado,CMH,OH,Ohio,21.0,21.0,1800-1859,24.0,24.0,2300-2359,0.0,1154.0
174012,18,4,DL,DL,DL,DEN,CO,Colorado,BOS,MA,Massachusetts,0.0,0.0,1100-1159,-18.0,0.0,1700-1759,0.0,1754.0
150320,30,2,DL,DL,DL,DFW,TX,Texas,BOS,MA,Massachusetts,9.0,9.0,1900-1959,14.0,14.0,0001-0559,0.0,1562.0
157873,10,3,DL,DL,DL,ATL,GA,Georgia,EGE,CO,Colorado,-5.0,0.0,1100-1159,-11.0,0.0,1200-1259,0.0,1312.0
474641,30,2,AA,AA,AA,DFW,TX,Texas,ONT,CA,California,62.0,62.0,1200-1259,41.0,41.0,1400-1459,0.0,1188.0
202761,18,4,DL,DL,DL,ATL,GA,Georgia,DAB,FL,Florida,-2.0,0.0,2200-2259,1.0,1.0,2300-2359,0.0,366.0
349168,17,3,UA,OO,OO,DEN,CO,Colorado,MOT,ND,North Dakota,-4.0,0.0,1100-1159,-16.0,0.0,1400-1459,0.0,604.0
105316,8,1,WN,WN,WN,DTW,MI,Michigan,DEN,CO,Colorado,3.0,3.0,0600-0659,10.0,10.0,0800-0859,0.0,1123.0
185373,3,3,DL,DL,DL,ATL,GA,Georgia,DSM,IA,Iowa,-4.0,0.0,0900-0959,-12.0,0.0,1100-1159,0.0,743.0
369223,31,3,UA,UA,UA,ICT,KS,Kansas,DEN,CO,Colorado,-8.0,0.0,0900-0959,1.0,1.0,0900-0959,0.0,420.0
529457,18,4,AA,AA,AA,DFW,TX,Texas,TPA,FL,Florida,0.0,0.0,1800-1859,-3.0,0.0,2100-2159,0.0,929.0
